"sales_key","order_id","date_key","customer_key","product_key","order_status","quantity","unit_price","unit_cost","gross_revenue","cogs","gross_profit","allocated_discount","allocated_shipping","net_revenue","net_profit"
"3579","1999","20260620","1966","206","Completed","1","140.62","81.04","140.62","81.04","59.58","0.00","0.00","140.62","59.58"
"3580","2000","20250817","1893","219","Completed","1","272.42","159.43","272.42","159.43","112.99","0.00","0.00","272.42","112.99"
"3581","2000","20250817","1893","237","Completed","1","155.89","96.42","155.89","96.42","59.47","0.00","0.00","155.89","59.47"
"3582","2000","20250817","1893","221","Completed","1","211.10","133.66","211.10","133.66","77.44","0.00","0.00","211.10","77.44"
"3583","2000","20250817","1893","231","Completed","2","111.88","80.39","223.76","160.78","62.98","0.00","0.00","223.76","62.98"
"3584","2001","20260501","1512","216","Completed","1","315.71","189.79","315.71","189.79","125.92","0.00","3.33","315.71","125.92"
"3585","2001","20260501","1512","181","Completed","1","101.22","64.39","101.22","64.39","36.83","0.00","3.33","101.22","36.83"
"3586","2001","20260501","1512","187","Completed","2","90.39","64.58","180.78","129.16","51.62","0.00","3.33","180.78","51.62"
"3587","2002","20251120","1720","237","Returned","1","155.89","96.42","155.89","96.42","59.47","0.00","9.99","155.89","59.47"
"3588","2003","20260910","1772","215","Completed","1","45.82","32.17","45.82","32.17","13.65","0.00","5.99","45.82","13.65"
"3589","2004","20260508","1649","238","Completed","2","192.21","117.17","384.42","234.34","150.08","5.00","3.33","379.42","145.08"
"3590","2004","20260508","1649","202","Completed","1","148.28","83.26","148.28","83.26","65.02","5.00","3.33","143.28","60.02"
"3591","2004","20260508","1649","221","Completed","1","211.10","133.66","211.10","133.66","77.44","5.00","3.33","206.10","72.44"
"3592","2005","20260518","1819","208","Completed","1","270.85","183.28","270.85","183.28","87.57","0.00","0.00","270.85","87.57"
"3593","2005","20260518","1819","216","Completed","1","315.71","189.79","315.71","189.79","125.92","0.00","0.00","315.71","125.92"
"3594","2006","20260503","1780","187","Completed","3","90.39","64.58","271.17","193.74","77.43","7.50","3.00","263.67","69.93"
"3595","2006","20260503","1780","184","Completed","3","93.32","65.41","279.96","196.23","83.73","7.50","3.00","272.46","76.23"
"3596","2007","20260405","1750","224","Cancelled","1","44.39","27.23","44.39","27.23","17.16","2.50","0.00","41.89","14.66"
"3597","2007","20260405","1750","219","Cancelled","2","272.42","159.43","544.84","318.86","225.98","2.50","0.00","542.34","223.48"
"3598","2008","20260918","1517","239","Completed","1","116.83","67.33","116.83","67.33","49.50","15.00","0.00","101.83","34.50"
"3599","2009","20250803","1887","231","Cancelled","3","111.88","80.39","335.64","241.17","94.47","0.00","5.99","335.64","94.47"
"3600","2010","20251222","1842","228","Returned","1","68.08","45.01","68.08","45.01","23.07","5.00","2.00","63.08","18.07"
"3601","2010","20251222","1842","188","Returned","1","147.11","98.96","147.11","98.96","48.15","5.00","2.00","142.11","43.15"
"3602","2010","20251222","1842","229","Returned","1","328.53","211.34","328.53","211.34","117.19","5.00","2.00","323.53","112.19"
"3603","2011","20260708","1932","232","Cancelled","1","292.00","192.97","292.00","192.97","99.03","0.00","9.99","292.00","99.03"
"3604","2012","20260722","1593","186","Completed","1","423.31","240.26","423.31","240.26","183.05","0.00","9.99","423.31","183.05"
"3605","2013","20260613","1819","226","Returned","1","155.18","87.63","155.18","87.63","67.55","0.00","5.00","155.18","67.55"
"3606","2013","20260613","1819","202","Returned","1","148.28","83.26","148.28","83.26","65.02","0.00","5.00","148.28","65.02"
"3607","2014","20260913","1970","224","Completed","3","44.39","27.23","133.17","81.69","51.48","5.00","5.99","128.17","46.48"
"3608","2015","20260812","1994","190","Completed","1","100.47","76.85","100.47","76.85","23.62","0.00","3.00","100.47","23.62"
"3609","2015","20260812","1994","228","Completed","1","68.08","45.01","68.08","45.01","23.07","0.00","3.00","68.08","23.07"
"3610","2016","20260509","1965","211","Completed","2","412.95","299.35","825.90","598.70","227.20","5.00","9.99","820.90","222.20"
"3611","2017","20260102","1737","231","Cancelled","2","111.88","80.39","223.76","160.78","62.98","5.00","0.00","218.76","57.98"
"3612","2017","20260102","1737","209","Cancelled","2","157.08","117.89","314.16","235.78","78.38","5.00","0.00","309.16","73.38"
"3613","2018","20260312","1629","202","Completed","1","148.28","83.26","148.28","83.26","65.02","0.00","0.00","148.28","65.02"
"3614","2018","20260312","1629","214","Completed","1","443.92","253.54","443.92","253.54","190.38","0.00","0.00","443.92","190.38"
"3615","2019","20260815","1547","197","Completed","2","49.20","27.84","98.40","55.68","42.72","1.67","2.00","96.73","41.05"
"3616","2019","20260815","1547","215","Completed","1","45.82","32.17","45.82","32.17","13.65","1.67","2.00","44.15","11.98"
"3617","2019","20260815","1547","183","Completed","1","60.67","34.80","60.67","34.80","25.87","1.67","2.00","59.00","24.20"
"3618","2020","20260530","1532","186","Completed","1","423.31","240.26","423.31","240.26","183.05","0.00","5.99","423.31","183.05"
"3619","2021","20260730","1586","186","Cancelled","1","423.31","240.26","423.31","240.26","183.05","2.50","0.00","420.81","180.55"
"3620","2021","20260730","1586","204","Cancelled","1","186.71","108.43","186.71","108.43","78.28","2.50","0.00","184.21","75.78"
"3621","2022","20251129","1568","206","Completed","1","140.62","81.04","140.62","81.04","59.58","0.00","9.99","140.62","59.58"
"3622","2023","20260322","1892","239","Cancelled","1","116.83","67.33","116.83","67.33","49.50","0.00","9.99","116.83","49.50"
"3623","2024","20260829","1546","222","Cancelled","1","100.07","70.05","100.07","70.05","30.02","2.50","3.00","97.57","27.52"
"3624","2024","20260829","1546","212","Cancelled","2","97.33","68.97","194.66","137.94","56.72","2.50","3.00","192.16","54.22"
"3625","2025","20251129","1756","223","Completed","1","80.76","46.98","80.76","46.98","33.78","0.00","0.00","80.76","33.78"
"3626","2025","20251129","1756","222","Completed","3","100.07","70.05","300.21","210.15","90.06","0.00","0.00","300.21","90.06"
"3627","2026","20251004","1928","222","Cancelled","1","100.07","70.05","100.07","70.05","30.02","3.33","2.00","96.74","26.69"
"3628","2026","20251004","1928","235","Cancelled","1","40.99","23.15","40.99","23.15","17.84","3.33","2.00","37.66","14.51"
"3629","2026","20251004","1928","201","Cancelled","2","183.21","138.22","366.42","276.44","89.98","3.33","2.00","363.09","86.65"
"3630","2027","20260616","1763","219","Completed","2","272.42","159.43","544.84","318.86","225.98","5.00","9.99","539.84","220.98"
"3631","2028","20260826","1719","235","Completed","1","40.99","23.15","40.99","23.15","17.84","0.00","2.00","40.99","17.84"
"3632","2028","20260826","1719","215","Completed","1","45.82","32.17","45.82","32.17","13.65","0.00","2.00","45.82","13.65"
"3633","2028","20260826","1719","230","Completed","1","94.90","67.25","94.90","67.25","27.65","0.00","2.00","94.90","27.65"
"3634","2029","20260625","1879","213","Completed","1","148.42","96.71","148.42","96.71","51.71","5.00","0.00","143.42","46.71"
"3635","2030","20260316","1725","200","Completed","1","212.44","119.33","212.44","119.33","93.11","0.00","5.99","212.44","93.11"
"3636","2031","20260615","1741","189","Completed","1","413.12","294.37","413.12","294.37","118.75","15.00","0.00","398.12","103.75"
"3637","2032","20260617","1872","198","Cancelled","2","71.76","49.35","143.52","98.70","44.82","5.00","0.00","138.52","39.82"
"3638","2033","20260912","1503","204","Completed","1","186.71","108.43","186.71","108.43","78.28","2.50","3.00","184.21","75.78"
"3639","2033","20260912","1503","236","Completed","1","335.82","190.06","335.82","190.06","145.76","2.50","3.00","333.32","143.26"
"3640","2034","20260111","1683","220","Completed","1","97.88","74.33","97.88","74.33","23.55","0.00","5.99","97.88","23.55"
"3641","2035","20260723","1835","185","Cancelled","1","121.63","79.08","121.63","79.08","42.55","0.00","3.00","121.63","42.55"
"3642","2035","20260723","1835","182","Cancelled","1","336.54","258.11","336.54","258.11","78.43","0.00","3.00","336.54","78.43"
"3643","2036","20260317","1869","182","Cancelled","2","336.54","258.11","673.08","516.22","156.86","5.00","9.99","668.08","151.86"
"3644","2037","20251208","1949","231","Completed","1","111.88","80.39","111.88","80.39","31.49","0.00","0.00","111.88","31.49"
"3645","2038","20260815","1866","183","Completed","1","60.67","34.80","60.67","34.80","25.87","0.00","0.00","60.67","25.87"
"3646","2039","20260626","1882","189","Completed","1","413.12","294.37","413.12","294.37","118.75","0.00","9.99","413.12","118.75"
"3647","2040","20260921","1608","229","Cancelled","1","328.53","211.34","328.53","211.34","117.19","0.00","9.99","328.53","117.19"
"3648","2041","20250914","1680","194","Completed","1","308.11","207.51","308.11","207.51","100.60","0.00","9.99","308.11","100.60"
"3649","2042","20260703","1688","205","Returned","1","77.40","52.92","77.40","52.92","24.48","0.00","9.99","77.40","24.48"
"3650","2043","20250813","1936","222","Returned","1","100.07","70.05","100.07","70.05","30.02","0.00","3.33","100.07","30.02"
"3651","2043","20250813","1936","217","Returned","1","148.68","108.91","148.68","108.91","39.77","0.00","3.33","148.68","39.77"
"3652","2043","20250813","1936","216","Returned","1","315.71","189.79","315.71","189.79","125.92","0.00","3.33","315.71","125.92"
"3653","2044","20260815","1612","184","Completed","3","93.32","65.41","279.96","196.23","83.73","0.00","0.00","279.96","83.73"
"3654","2045","20260615","1794","206","Completed","1","140.62","81.04","140.62","81.04","59.58","15.00","0.00","125.62","44.58"
"3655","2046","20260130","1902","239","Completed","1","116.83","67.33","116.83","67.33","49.50","7.50","0.00","109.33","42.00"
"3656","2046","20260130","1902","205","Completed","1","77.40","52.92","77.40","52.92","24.48","7.50","0.00","69.90","16.98"
"3657","2047","20260906","1538","230","Completed","1","94.90","67.25","94.90","67.25","27.65","0.00","0.00","94.90","27.65"
"3658","2047","20260906","1538","181","Completed","1","101.22","64.39","101.22","64.39","36.83","0.00","0.00","101.22","36.83"
"3659","2047","20260906","1538","191","Completed","1","45.75","27.33","45.75","27.33","18.42","0.00","0.00","45.75","18.42"
"3660","2048","20251229","1868","234","Cancelled","1","172.64","112.28","172.64","112.28","60.36","2.50","0.00","170.14","57.86"
"3661","2048","20251229","1868","190","Cancelled","1","100.47","76.85","100.47","76.85","23.62","2.50","0.00","97.97","21.12"
"3662","2048","20251229","1868","238","Cancelled","1","192.21","117.17","192.21","117.17","75.04","2.50","0.00","189.71","72.54"
"3663","2048","20251229","1868","181","Cancelled","2","101.22","64.39","202.44","128.78","73.66","2.50","0.00","199.94","71.16"
"3664","2049","20251120","1671","215","Completed","1","45.82","32.17","45.82","32.17","13.65","0.00","9.99","45.82","13.65"
"3665","2050","20260512","1782","199","Completed","1","154.93","112.90","154.93","112.90","42.03","0.00","5.00","154.93","42.03"
"3666","2050","20260512","1782","222","Completed","3","100.07","70.05","300.21","210.15","90.06","0.00","5.00","300.21","90.06"
"3667","2051","20260516","1587","208","Completed","1","270.85","183.28","270.85","183.28","87.57","15.00","9.99","255.85","72.57"
"3668","2052","20251120","1509","193","Completed","1","232.94","146.33","232.94","146.33","86.61","0.00","0.00","232.94","86.61"
"3669","2053","20251211","1693","191","Completed","1","45.75","27.33","45.75","27.33","18.42","3.75","0.00","42.00","14.67"
"3670","2053","20251211","1693","225","Completed","1","98.36","65.70","98.36","65.70","32.66","3.75","0.00","94.61","28.91"
"3671","2053","20251211","1693","228","Completed","1","68.08","45.01","68.08","45.01","23.07","3.75","0.00","64.33","19.32"
"3672","2053","20251211","1693","217","Completed","1","148.68","108.91","148.68","108.91","39.77","3.75","0.00","144.93","36.02"
"3673","2054","20260621","1558","235","Cancelled","2","40.99","23.15","81.98","46.30","35.68","15.00","9.99","66.98","20.68"
"3674","2055","20250917","1710","222","Completed","2","100.07","70.05","200.14","140.10","60.04","0.00","5.00","200.14","60.04"
"3675","2055","20250917","1710","201","Completed","1","183.21","138.22","183.21","138.22","44.99","0.00","5.00","183.21","44.99"
"3676","2056","20260404","1909","237","Completed","1","155.89","96.42","155.89","96.42","59.47","0.00","5.99","155.89","59.47"
"3677","2057","20260118","1520","238","Completed","2","192.21","117.17","384.42","234.34","150.08","0.00","5.00","384.42","150.08"
"3678","2057","20260118","1520","237","Completed","1","155.89","96.42","155.89","96.42","59.47","0.00","5.00","155.89","59.47"
"3679","2058","20260227","1657","210","Completed","1","116.09","88.40","116.09","88.40","27.69","5.00","0.00","111.09","22.69"
"3680","2059","20260504","1503","197","Cancelled","1","49.20","27.84","49.20","27.84","21.36","2.50","0.00","46.70","18.86"
"3681","2059","20260504","1503","228","Cancelled","2","68.08","45.01","136.16","90.02","46.14","2.50","0.00","133.66","43.64"
"3682","2060","20260124","1802","223","Completed","1","80.76","46.98","80.76","46.98","33.78","0.00","9.99","80.76","33.78"
"3683","2061","20260821","1533","221","Completed","1","211.10","133.66","211.10","133.66","77.44","7.50","0.00","203.60","69.94"
"3684","2061","20260821","1533","194","Completed","1","308.11","207.51","308.11","207.51","100.60","7.50","0.00","300.61","93.10"
"3685","2062","20250712","1548","205","Returned","1","77.40","52.92","77.40","52.92","24.48","10.00","5.99","67.40","14.48"
"3686","2063","20260608","1684","189","Completed","1","413.12","294.37","413.12","294.37","118.75","0.00","0.00","413.12","118.75"
"3687","2064","20251220","1673","238","Completed","1","192.21","117.17","192.21","117.17","75.04","2.50","3.00","189.71","72.54"
"3688","2064","20251220","1673","222","Completed","2","100.07","70.05","200.14","140.10","60.04","2.50","3.00","197.64","57.54"
"3689","2065","20260128","1519","184","Cancelled","1","93.32","65.41","93.32","65.41","27.91","0.00","0.00","93.32","27.91"
"3690","2066","20250423","1573","186","Cancelled","1","423.31","240.26","423.31","240.26","183.05","5.00","9.99","418.31","178.05"
"3691","2067","20250722","1779","191","Cancelled","1","45.75","27.33","45.75","27.33","18.42","0.00","9.99","45.75","18.42"
"3692","2068","20250924","1810","192","Completed","1","170.10","125.07","170.10","125.07","45.03","0.00","5.00","170.10","45.03"
"3693","2068","20250924","1810","236","Completed","1","335.82","190.06","335.82","190.06","145.76","0.00","5.00","335.82","145.76"
"3694","2069","20260709","1755","237","Completed","1","155.89","96.42","155.89","96.42","59.47","0.00","5.99","155.89","59.47"
"3695","2070","20260312","1844","215","Cancelled","1","45.82","32.17","45.82","32.17","13.65","0.00","3.00","45.82","13.65"
"3696","2070","20260312","1844","212","Cancelled","1","97.33","68.97","97.33","68.97","28.36","0.00","3.00","97.33","28.36"
"3697","2071","20260712","1866","200","Completed","1","212.44","119.33","212.44","119.33","93.11","15.00","0.00","197.44","78.11"
"3698","2072","20260725","1847","185","Cancelled","1","121.63","79.08","121.63","79.08","42.55","0.00","2.00","121.63","42.55"
